"","SlideName","ScanLabel","ROILabel","SegmentLabel","SegmentDisplayName","Origin.Instrument.ID","CD31.","INS.","PanCK.","Others","QCFlags","AOISurfaceArea","AOINucleiCount","ROICoordinateX","ROICoordinateY","RawReads","AlignedReads","DeduplicatedReads","TrimmedReads","StitchedReads","SequencingSaturation","SequencingSetID","UMIQ30","RTSQ30","GeoMxNgsPipelineVersion","LOT_Human_Procode_NGS_IPA_Protein_1_1","Block_ID","Segment_name","Project","ROI_type","Donor","Segment_type","Anatomical_region","Donor_type","LOT_Human_Procode_NGS_Core_Protein_1_0","ROIID","SegmentID","ScanWidth","ScanHeight","ScanOffsetX","ScanOffsetY"
"41","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",11,"Others","65056512_InsSyto83PanCKCD31_71024_011_Others","2204G0420","False","False","False","True",NA,105840.705084,1069,38426,33314,15434585,14129875,1163619,15314666,15116662,91.7648316067906,"LH00339:87:22N2M2LT3",0.9897,0.9886,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","acinar_and_other","nPOD","islet_present","6512","exocrine_and_other","Tail","mAAb",6210006,"3fed8a0d-f1e9-4d0d-a1b1-64c400712ef7","5c8541b0-19cd-4f72-a47c-3a0e2fa6350e",35773.62109375,77806.765625,6689,2056
"42","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",12,"CD31+","65056512_InsSyto83PanCKCD31_71024_012_CD31","2204G0420","True","False","False","False",NA,4991.305598,61,20445,28752,1060158,990775,113152,1052194,1038608,88.5794453836643,"LH00339:87:22N2M2LT3",0.9898,0.9898,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","endothelial_cells","nPOD","islet_present","6512","vasculature","Tail","mAAb",6210006,"e720a304-2b6f-4c5d-a469-e73bd0469d8e","aef9c264-8514-4d2c-ad3c-a445fe4ea295",35773.62109375,77806.765625,6689,2056
"43","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",12,"Ins+","65056512_InsSyto83PanCKCD31_71024_012_Ins","2204G0420","False","True","False","False",NA,37296.162254,264,20445,28752,15622820,14404592,1760916,15485700,15274879,87.7753149828888,"LH00339:87:22N2M2LT3",0.9883,0.9872,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","beta_cells","nPOD","islet_present","6512","endocrine_cells","Tail","mAAb",6210006,"e720a304-2b6f-4c5d-a469-e73bd0469d8e","4c7f2d4f-408f-4948-850b-94ba51d5ab4f",35773.62109375,77806.765625,6689,2056
"44","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",12,"PanCK+","65056512_InsSyto83PanCKCD31_71024_012_PanCK","2204G0420","False","False","True","False",NA,30816.13529,269,20445,28752,5498896,5120735,856628,5461585,5395446,83.2713858459772,"LH00339:87:22N2M2LT3",0.9894,0.9899,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","duct_cells","nPOD","islet_present","6512","pancreatic_ducts","Tail","mAAb",6210006,"e720a304-2b6f-4c5d-a469-e73bd0469d8e","922cf902-8ecc-4174-9a2e-eaf0e6af7282",35773.62109375,77806.765625,6689,2056
"45","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",12,"Others","65056512_InsSyto83PanCKCD31_71024_012_Others","2204G0420","False","False","False","True",NA,90399.607675,1100,20445,28752,11560091,10626157,1167481,11463176,11313134,89.0131399338444,"LH00339:87:22N2M2LT3",0.9889,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","acinar_and_other","nPOD","islet_present","6512","exocrine_and_other","Tail","mAAb",6210006,"e720a304-2b6f-4c5d-a469-e73bd0469d8e","8b2ea1c4-8c87-45d1-80b4-2d2b26264b50",35773.62109375,77806.765625,6689,2056
"46","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",13,"CD31+","65056512_InsSyto83PanCKCD31_71024_013_CD31","2204G0420","True","False","False","False",NA,5836.264147,64,10803,10401,1562655,1458298,186418,1550708,1532814,87.2167417084848,"LH00339:87:22N2M2LT3",0.9907,0.9905,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","endothelial_cells","nPOD","islet_present","6512","vasculature","Tail","mAAb",6210006,"4344c09f-8135-4730-b766-bef8924d9e6f","290bd5c5-bb7b-4722-ad1c-7475d3f3fa2a",35773.62109375,77806.765625,6689,2056
"47","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",13,"Ins+","65056512_InsSyto83PanCKCD31_71024_013_Ins","2204G0420","False","True","False","False",NA,27217.478905,220,10803,10401,14788357,13783309,1416131,14670128,14478624,89.7257545339802,"LH00339:87:22N2M2LT3",0.9885,0.9878,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","beta_cells","nPOD","islet_present","6512","endocrine_cells","Tail","mAAb",6210006,"4344c09f-8135-4730-b766-bef8924d9e6f","b86a6f79-2bba-42cd-a62f-f4136568b7d7",35773.62109375,77806.765625,6689,2056
"48","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",13,"PanCK+","65056512_InsSyto83PanCKCD31_71024_013_PanCK","2204G0420","False","False","True","False",NA,34636.47221,360,10803,10401,13806745,12866642,1352766,13710011,13542988,89.4862544555137,"LH00339:87:22N2M2LT3",0.99,0.9906,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","duct_cells","nPOD","islet_present","6512","pancreatic_ducts","Tail","mAAb",6210006,"4344c09f-8135-4730-b766-bef8924d9e6f","d27067b6-5869-4ddd-810d-9ae1fa7719ba",35773.62109375,77806.765625,6689,2056
"49","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",13,"Others","65056512_InsSyto83PanCKCD31_71024_013_Others","2204G0420","False","False","False","True",NA,116603.803269,1311,10803,10401,14810660,13539559,1736838,14692689,14509795,87.1721228143398,"LH00339:87:22N2M2LT3",0.9901,0.9892,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","acinar_and_other","nPOD","islet_present","6512","exocrine_and_other","Tail","mAAb",6210006,"4344c09f-8135-4730-b766-bef8924d9e6f","44ad9293-6b7d-43a7-be08-4ba180f6f204",35773.62109375,77806.765625,6689,2056
"50","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",14,"CD31+","65056512_InsSyto83PanCKCD31_71024_014_CD31","2204G0420","True","False","False","False",NA,5174.080883,65,27055,37454,946836,882660,134433,937828,924599,84.7695601930528,"LH00339:87:22N2M2LT3",0.9885,0.9885,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","endothelial_cells","nPOD","islet_absent","6512","vasculature","Tail","mAAb",6210006,"4aae8a73-8bbf-4de1-b095-f4ec09193326","e12b2b49-cf58-4449-aa8f-488e224a0fca",35773.62109375,77806.765625,6689,2056
"51","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",14,"PanCK+","65056512_InsSyto83PanCKCD31_71024_014_PanCK","2204G0420","False","False","True","False",NA,28827.044747,259,27055,37454,13462930,12637990,1132287,13372496,13226689,91.0406085144869,"LH00339:87:22N2M2LT3",0.9905,0.9905,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","duct_cells","nPOD","islet_absent","6512","pancreatic_ducts","Tail","mAAb",6210006,"4aae8a73-8bbf-4de1-b095-f4ec09193326","0ee459e8-391d-44cc-8afe-5036c55d019d",35773.62109375,77806.765625,6689,2056
"52","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",14,"Others","65056512_InsSyto83PanCKCD31_71024_014_Others","2204G0420","False","False","False","True",NA,126760.138325,1387,27055,37454,10596807,9797458,1489048,10528427,10418066,84.8016903976521,"LH00339:87:22N2M2LT3",0.9919,0.9907,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","acinar_and_other","nPOD","islet_absent","6512","exocrine_and_other","Tail","mAAb",6210006,"4aae8a73-8bbf-4de1-b095-f4ec09193326","08cb67b6-4802-4490-b327-d79120ce78a1",35773.62109375,77806.765625,6689,2056
"53","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",15,"CD31+","65056512_InsSyto83PanCKCD31_71024_015_CD31","2204G0420","True","False","False","False",NA,4952.082753,64,22114,18256,1204485,1128421,120582,1194650,1180630,89.314094650844,"LH00339:87:22N2M2LT3",0.9895,0.9883,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","endothelial_cells","nPOD","islet_absent","6512","vasculature","Tail","mAAb",6210006,"46997b0a-6eba-4526-85e5-9b71eec96b6a","4c509c78-7616-4dad-aee0-e878cf7f1f5e",35773.62109375,77806.765625,6689,2056
"54","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",15,"PanCK+","65056512_InsSyto83PanCKCD31_71024_015_PanCK","2204G0420","False","False","True","False",NA,26217.375741,272,22114,18256,10284474,9531615,962902,10201566,10082643,89.8978085035957,"LH00339:87:22N2M2LT3",0.9897,0.9888,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","duct_cells","nPOD","islet_absent","6512","pancreatic_ducts","Tail","mAAb",6210006,"46997b0a-6eba-4526-85e5-9b71eec96b6a","7eb53f09-8a27-44f9-8677-c47e5a884896",35773.62109375,77806.765625,6689,2056
"55","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",15,"Others","65056512_InsSyto83PanCKCD31_71024_015_Others","2204G0420","False","False","False","True",NA,126622.62017,1294,22114,18256,18374839,16848932,1715233,18244685,18020572,89.8199304264508,"LH00339:87:22N2M2LT3",0.9892,0.9898,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","acinar_and_other","nPOD","islet_absent","6512","exocrine_and_other","Tail","mAAb",6210006,"46997b0a-6eba-4526-85e5-9b71eec96b6a","22bec59f-3f9e-42d9-a9cd-ab65f2030fa5",35773.62109375,77806.765625,6689,2056
"56","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",16,"CD31+","65056512_InsSyto83PanCKCD31_71024_016_CD31","2204G0420","True","False","False","False",NA,4289.264301,65,34677,29219,787215,736369,82116,780360,770920,88.8485256712328,"LH00339:87:22N2M2LT3",0.9892,0.9888,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","endothelial_cells","nPOD","islet_absent","6512","vasculature","Tail","mAAb",6210006,"8b471edd-aead-4d30-bc84-6d8ef619b1c4","11d3854e-9350-4e2f-9749-76326afc4a70",35773.62109375,77806.765625,6689,2056
"57","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",16,"PanCK+","65056512_InsSyto83PanCKCD31_71024_016_PanCK","2204G0420","False","False","True","False",NA,31492.610278,296,34677,29219,5101118,4726697,677320,5065859,5005252,85.6703317348245,"LH00339:87:22N2M2LT3",0.9899,0.9906,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","duct_cells","nPOD","islet_absent","6512","pancreatic_ducts","Tail","mAAb",6210006,"8b471edd-aead-4d30-bc84-6d8ef619b1c4","8f30e059-8c2b-4a5d-8069-cdd75bf6ba73",35773.62109375,77806.765625,6689,2056
"58","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",16,"Others","65056512_InsSyto83PanCKCD31_71024_016_Others","2204G0420","False","False","False","True",NA,105689.847986,1208,34677,29219,8991095,8218948,1199255,8927997,8797475,85.4086557063021,"LH00339:87:22N2M2LT3",0.9881,0.9888,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","acinar_and_other","nPOD","islet_absent","6512","exocrine_and_other","Tail","mAAb",6210006,"8b471edd-aead-4d30-bc84-6d8ef619b1c4","c6a85cea-c3fe-4aa8-95d2-b3208cb9650f",35773.62109375,77806.765625,6689,2056
"59","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",17,"CD31+","65056512_InsSyto83PanCKCD31_71024_017_CD31","2204G0420","True","False","False","False",NA,4535.24077,61,13963,31652,1099521,1022857,125138,1091403,1074520,87.7658362801447,"LH00339:87:22N2M2LT3",0.9897,0.9898,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","endothelial_cells","nPOD","islet_absent","6512","vasculature","Tail","mAAb",6210006,"e5ef2da0-263f-494b-a690-b6c6607a93c8","d2cf4840-4433-4f12-b209-3a1f27664f1c",35773.62109375,77806.765625,6689,2056
"60","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",17,"PanCK+","65056512_InsSyto83PanCKCD31_71024_017_PanCK","2204G0420","False","False","True","False",NA,28400.516151,322,13963,31652,10677155,9938907,1306965,10596694,10460210,86.8500127830958,"LH00339:87:22N2M2LT3",0.9887,0.9907,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","duct_cells","nPOD","islet_absent","6512","pancreatic_ducts","Tail","mAAb",6210006,"e5ef2da0-263f-494b-a690-b6c6607a93c8","d6363a19-e042-4aba-80dd-e18d7120148e",35773.62109375,77806.765625,6689,2056
"61","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24","6505/6512 Ins/Syto83/PanCK/CD31 7-10-24",17,"Others","65056512_InsSyto83PanCKCD31_71024_017_Others","2204G0420","False","False","False","True",NA,114688.39451,1286,13963,31652,19245816,17675690,1915230,19093970,18856747,89.164609698405,"LH00339:87:22N2M2LT3",0.991,0.9901,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"6512_PT_02B","acinar_and_other","nPOD","islet_absent","6512","exocrine_and_other","Tail","mAAb",6210006,"e5ef2da0-263f-494b-a690-b6c6607a93c8","eaed2728-bf05-4112-93ba-cc9b080b37e6",35773.62109375,77806.765625,6689,2056
"62","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",1,"CD31+","P1_InsSyto83PanCKCD31_61424_001_CD31","2204G0420","True","False","False","False",NA,3991.361231,90,22574,70043,819230,755550,29107,814491,797154,96.1475746145192,"LH00339:87:22N2M2LT3",0.9918,0.991,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","endothelial_cells","HuBMAP","islet_present","P1","vasculature","Head","ND",621006,"c5897852-a9b7-43c3-8672-aba6b6c036a0","d6430adb-e1c4-4512-8356-92c7c082486a",35702.35546875,81388.828125,6725,265
"63","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",1,"Ins+","P1_InsSyto83PanCKCD31_61424_001_Ins","2204G0420","False","True","False","False",NA,20618.671825,290,22574,70043,4347718,4018375,242194,4318800,4265180,93.9728372787507,"LH00339:87:22N2M2LT3",0.99,0.9907,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","beta_cells","HuBMAP","islet_present","P1","endocrine_cells","Head","ND",621006,"c5897852-a9b7-43c3-8672-aba6b6c036a0","b76fa912-4466-41d1-988c-1bc4f98b0744",35702.35546875,81388.828125,6725,265
"64","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",1,"PanCK+","P1_InsSyto83PanCKCD31_61424_001_PanCK","2204G0420","False","False","True","False",NA,10142.519721,277,22574,70043,1279782,1183431,67156,1272049,1256376,94.3253134318773,"LH00339:87:22N2M2LT3",0.9904,0.991,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","duct_cells","HuBMAP","islet_present","P1","pancreatic_ducts","Head","ND",621006,"c5897852-a9b7-43c3-8672-aba6b6c036a0","8821a7b5-f3c2-4698-b21f-5040ca87bed1",35702.35546875,81388.828125,6725,265
"65","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",1,"Others","P1_InsSyto83PanCKCD31_61424_001_Others","2204G0420","False","False","False","True",NA,97193.893795,2183,22574,70043,5651340,5235099,294245,5622628,5572318,94.3793804090429,"LH00339:87:22N2M2LT3",0.9953,0.9936,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","acinar_and_other","HuBMAP","islet_present","P1","exocrine_and_other","Head","ND",621006,"c5897852-a9b7-43c3-8672-aba6b6c036a0","69e1b4e5-6f64-4fd5-a1ae-96873acc57c6",35702.35546875,81388.828125,6725,265
"66","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",2,"CD31+","P1_InsSyto83PanCKCD31_61424_002_CD31","2204G0420","True","False","False","False",NA,4897.297806,112,30895,63973,863039,811583,40067,856935,847833,95.0631050675039,"LH00339:87:22N2M2LT3",0.9913,0.9905,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","endothelial_cells","HuBMAP","islet_present","P1","vasculature","Head","ND",621006,"92b017a2-6c68-41cc-bfc7-a5a5b8a4ec4d","153e83c0-1db0-4e42-911a-a54f439a34a6",35702.35546875,81388.828125,6725,265
"67","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",2,"Ins+","P1_InsSyto83PanCKCD31_61424_002_Ins","2204G0420","False","True","False","False",NA,13606.516295,207,30895,63973,5435457,5082231,188092,5393184,5335722,96.2990269430886,"LH00339:87:22N2M2LT3",0.9898,0.989,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","beta_cells","HuBMAP","islet_present","P1","endocrine_cells","Head","ND",621006,"92b017a2-6c68-41cc-bfc7-a5a5b8a4ec4d","d7799ebe-0834-4c4f-ab3b-3d9285434e8b",35702.35546875,81388.828125,6725,265
"68","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",2,"PanCK+","P1_InsSyto83PanCKCD31_61424_002_PanCK","2204G0420","False","False","True","False",NA,15648.00983,272,30895,63973,1818268,1681701,81574,1805116,1782273,95.1493160793744,"LH00339:87:22N2M2LT3",0.9904,0.9899,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","duct_cells","HuBMAP","islet_present","P1","pancreatic_ducts","Head","ND",621006,"92b017a2-6c68-41cc-bfc7-a5a5b8a4ec4d","fff59824-3018-4c93-9924-c3139d2f50d4",35702.35546875,81388.828125,6725,265
"69","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",2,"Others","P1_InsSyto83PanCKCD31_61424_002_Others","2204G0420","False","False","False","True",NA,74418.759447,1727,30895,63973,3919952,3674967,205163,3894328,3850715,94.4172832028152,"LH00339:87:22N2M2LT3",0.9917,0.9907,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","acinar_and_other","HuBMAP","islet_present","P1","exocrine_and_other","Head","ND",621006,"92b017a2-6c68-41cc-bfc7-a5a5b8a4ec4d","0b95eecb-39fc-4f58-813c-f9e0763f74db",35702.35546875,81388.828125,6725,265
"70","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",3,"CD31+","P1_InsSyto83PanCKCD31_61424_003_CD31","2204G0420","True","False","False","False",NA,4680.063585,87,12006,72809,1501109,1409968,47503,1489177,1471178,96.6309164463307,"LH00339:87:22N2M2LT3",0.9903,0.9902,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","endothelial_cells","HuBMAP","islet_present","P1","vasculature","Head","ND",621006,"145fba13-9ffd-4967-935a-1fd130406f35","7961a7d5-b2c4-4058-9653-1a9505f23638",35702.35546875,81388.828125,6725,265
"71","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",3,"Ins+","P1_InsSyto83PanCKCD31_61424_003_Ins","2204G0420","False","True","False","False",NA,7799.947178,102,12006,72809,3917349,3649452,168495,3888461,3847309,95.3830054484893,"LH00339:87:22N2M2LT3",0.9907,0.9908,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","beta_cells","HuBMAP","islet_present","P1","endocrine_cells","Head","ND",621006,"145fba13-9ffd-4967-935a-1fd130406f35","91644981-8cdf-48d8-a5bc-2c1e83eadd74",35702.35546875,81388.828125,6725,265
"72","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",3,"PanCK+","P1_InsSyto83PanCKCD31_61424_003_PanCK","2204G0420","False","False","True","False",NA,33257.479533,424,12006,72809,6187390,5735595,212262,6140613,6078521,96.2992156873001,"LH00339:87:22N2M2LT3",0.9898,0.9899,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","duct_cells","HuBMAP","islet_present","P1","pancreatic_ducts","Head","ND",621006,"145fba13-9ffd-4967-935a-1fd130406f35","4affee2a-1cc0-4cf1-8df2-7e995aebda0e",35702.35546875,81388.828125,6725,265
"73","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",3,"Others","P1_InsSyto83PanCKCD31_61424_003_Others","2204G0420","False","False","False","True",NA,82624.115227,1742,12006,72809,9674954,8996848,312016,9608014,9495001,96.5319409642132,"LH00339:87:22N2M2LT3",0.9904,0.9893,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","acinar_and_other","HuBMAP","islet_present","P1","exocrine_and_other","Head","ND",621006,"145fba13-9ffd-4967-935a-1fd130406f35","dd76cb74-d259-41c8-a339-f4709d4b4c48",35702.35546875,81388.828125,6725,265
"74","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",4,"CD31+","P1_InsSyto83PanCKCD31_61424_004_CD31","2204G0420","True","False","False","False",NA,3475.11236,89,25530,64990,655584,614364,24247,650866,643500,96.053316926122,"LH00339:87:22N2M2LT3",0.9899,0.9903,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","endothelial_cells","HuBMAP","islet_present","P1","vasculature","Head","ND",621006,"81a215d5-50a5-4131-aa56-e168d9971b29","68795b76-66ad-4426-9a46-d133d0dca8fe",35702.35546875,81388.828125,6725,265
"75","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",4,"Ins+","P1_InsSyto83PanCKCD31_61424_004_Ins","2204G0420","False","True","False","False",NA,5391.950292,85,25530,64990,1388583,1313320,64743,1381028,1368061,95.0702799013188,"LH00339:87:22N2M2LT3",0.9915,0.9923,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","beta_cells","HuBMAP","islet_present","P1","endocrine_cells","Head","ND",621006,"81a215d5-50a5-4131-aa56-e168d9971b29","dc0d469c-d18f-4c44-a251-6b4d97c1a93f",35702.35546875,81388.828125,6725,265
"76","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",4,"PanCK+","P1_InsSyto83PanCKCD31_61424_004_PanCK","2204G0420","False","False","True","False",NA,10580.005307,167,25530,64990,1391577,1279984,63934,1382246,1368088,95.0050938136727,"LH00339:87:22N2M2LT3",0.9918,0.9918,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","duct_cells","HuBMAP","islet_present","P1","pancreatic_ducts","Head","ND",621006,"81a215d5-50a5-4131-aa56-e168d9971b29","5f53f571-ba99-49c0-a3f7-5daa8f6d8227",35702.35546875,81388.828125,6725,265
"77","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",4,"Others","P1_InsSyto83PanCKCD31_61424_004_Others","2204G0420","False","False","False","True",NA,116484.387966,1921,25530,64990,19210306,17737814,360118,19087674,18884172,97.9697723744313,"LH00339:87:22N2M2LT3",0.9916,0.9908,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","acinar_and_other","HuBMAP","islet_present","P1","exocrine_and_other","Head","ND",621006,"81a215d5-50a5-4131-aa56-e168d9971b29","3761188a-7809-4b4b-b95b-9a0e12d731ae",35702.35546875,81388.828125,6725,265
"78","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",5,"CD31+","P1_InsSyto83PanCKCD31_61424_005_CD31","2204G0420","True","False","False","False",NA,5472.619141,110,26938,62908,864920,816636,31928,861843,852729,96.0903021664487,"LH00339:87:22N2M2LT3",0.9939,0.9935,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","endothelial_cells","HuBMAP","islet_absent","P1","vasculature","Head","ND",621006,"8472b19e-8487-4933-9c74-9535ae6870dd","697c442b-0e37-4ef1-bea9-09d3867c2785",35702.35546875,81388.828125,6725,265
"79","P1 Ins/Syto83/PanCK/CD31 6-14-24","P1 Ins/Syto83/PanCK/CD31 6-14-24",5,"PanCK+","P1_InsSyto83PanCKCD31_61424_005_PanCK","2204G0420","False","False","True","False",NA,12121.129665,219,26938,62908,3796813,3534753,75379,3773923,3730014,97.8674889023363,"LH00339:87:22N2M2LT3",0.9894,0.9907,"""GeoMx_NGS_Pipeline_3.1.1.5""",612044,"P1_3A","duct_cells","HuBMAP","islet_absent","P1","pancreatic_ducts","Head","ND",621006,"8472b19e-8487-4933-9c74-9535ae6870dd","08e251f4-fca0-47b0-a09e-0134e46cb016",35702.35546875,81388.828125,6725,265
